iter	Passed	Remaining
398	309308	465900
399	310046	465069
400	310763	464207
401	311492	463363
402	312221	462522
403	312936	461658
404	313677	460835
405	314398	459981
406	315182	459221
407	315909	458379
408	316632	457530
409	317516	456913
410	318218	456035
411	318930	455173
412	319603	454255
413	320338	453425
414	321041	452551
415	321766	451710
416	322473	450843
417	323176	449972
418	323875	449096
419	324569	448215
420	325283	447362
421	326012	446529
422	326760	445722
423	327452	444840
424	328238	444088
425	329030	443341
426	329928	442737
427	330744	442022
428	331527	441263
429	332312	440506
430	333042	439677
431	333856	438959
432	334687	438263
433	335534	437586
434	336330	436842
435	337110	436079
436	337872	435290
437	338598	434457
438	339375	433689
439	340159	432929
440	340985	432224
441	341773	431469
442	342582	430741
443	343417	430045
444	344238	429331
445	344962	428496
446	345802	427804
447	346703	427187
448	347502	426445
449	348218	425600
450	349101	424959
451	349926	424247
452	350708	423482
453	351577	422822
454	352377	422078
455	353198	421359
456	353950	420557
457	354818	419893
458	355586	419111
459	356456	418448
460	357228	417670
461	357959	416845
462	358687	416015
463	359427	415201
464	360246	414476
465	361153	413854
466	361987	413146
467	362803	412417
468	363562	411623
469	364536	411073
470	365440	410441
471	366215	409664
472	366989	408886
473	367843	408198
474	368783	407602
475	369548	406814
476	370276	405984
477	371002	405153
478	371704	404296
479	372552	403598
480	373387	402885
481	374315	402272
482	375166	401576
483	376034	400896
484	376792	400098
485	377681	399440
486	378406	398608
487	379117	397762
488	379829	396917
489	380591	396125
490	381326	395306
491	382093	394519
492	383133	394013
493	384027	393355
494	384989	392766
495	385871	392095
496	386618	391286
497	387467	390579
498	388434	389991
499	389244	389244
500	390221	388664
501	391044	387928
502	391865	387190
503	392595	386363
504	393444	385653
505	394173	384825
506	394882	383978
507	395603	383143
508	396346	382330
509	397144	381569
510	398138	380997
511	399035	380331
512	399791	379529
513	400643	378818
514	401526	378136
515	402354	377402
516	403270	376750
517	404070	375988
518	404939	375290
519	405766	374553
520	406619	373840
521	407523	373173
522	408390	372471
523	409262	371772
524	409971	370926
525	410730	370126
526	411435	369277
527	412181	368465
528	413177	367876
529	414102	367222
530	415011	366554
531	415799	365778
532	416628	365038
533	417465	364305
534	418426	363679
535	419223	362910
536	420090	362201
537	420902	361443
538	421769	360734
539	422638	360025
540	423486	359297
541	424196	358453
542	424913	357616
543	425676	356817
544	426469	356043
545	427193	355212
546	428018	354464
547	428917	353778
548	429857	353125
549	430758	352438
550	431647	351741
551	432515	351027
552	433372	350302
553	434260	349603
554	435293	349018
555	436219	348348
556	437094	347635
557	437936	346895
558	438776	346154
559	439657	345445
560	440445	344662
561	441251	343893
562	442001	343080
563	442724	342247
564	443446	341414
565	444160	340575
566	444954	339798
567	445711	338992
568	446419	338148
569	447160	337331
570	447894	336509
571	448626	335685
572	449324	334836
573	450049	334009
574	450809	333206
575	451519	332368
576	452220	331524
577	452975	330719
578	453686	329882
579	454389	329040
580	455132	328228
581	455963	327478
582	456697	326660
583	457415	325830
584	458221	325062
585	458976	324259
586	459730	323456
587	460504	322666
588	461295	321888
589	462002	321052
590	462715	320221
591	463433	319393
592	464182	318587
593	464898	317758
594	465608	316926
595	466358	316121
596	467108	315318
597	467856	314512
598	468581	313691
599	469353	312902
600	470203	312165
601	470944	311355
602	471721	310569
603	472496	309782
604	473285	309004
605	474038	308203
606	474783	307397
607	475510	306579
608	476309	305807
609	477117	305042
610	477900	304260
611	478673	303472
612	479464	302696
613	480214	301894
614	480961	301090
615	481686	300272
616	482471	299492
617	483228	298694
618	484058	297942
619	484792	297130
620	485565	296343
621	486293	295529
622	487020	294714
623	487751	293901
624	488453	293072
625	489169	292251
626	489920	291452
627	490618	290621
628	491340	289805
629	492070	288993
630	492814	288191
631	493614	287420
632	494447	286670
633	495219	285883
634	495992	285098
635	496770	284315
636	497560	283539
637	498301	282735
638	499033	281926
639	499958	281226
640	500761	280457
641	501522	279665
642	502240	278848
643	503062	278090
644	503922	277352
645	504668	276551
646	505406	275747
647	506138	274939
648	506930	274164
649	507729	273392
650	508496	272604
651	509241	271803
652	509966	270992
653	510708	270191
654	511453	269391
655	512241	268614
656	512995	267819
657	513873	267089
658	514707	266335
659	515503	265562
660	516283	264780
661	517022	263978
662	517756	263173
663	518548	262398
664	519387	261646
665	520212	260887
666	521010	260114
667	521781	259328
668	522569	258550
669	523355	257771
670	524122	256983
671	524858	256180
672	525572	255367
673	526276	254549
674	526995	253738
675	527753	252947
676	528482	252141
677	529252	251355
678	530097	250605
679	530917	249843
680	531669	249049
681	532575	248326
682	533414	247573
683	534184	246786
684	534995	246020
685	535723	245214
686	536505	244434
687	537222	243624
688	537999	242841
689	538716	242031
690	539489	241247
691	540203	240437
692	540896	239617
693	541597	238802
694	542290	237983
695	542990	237168
696	543693	236354
697	544437	235558
698	545144	234747
699	545881	233949
700	546602	233144
701	547334	232344
702	548035	231531
703	548760	230728
704	549501	229933
705	550229	229132
706	550932	228321
707	551643	227513
708	552336	226699
709	553069	225901
710	553779	225094
711	554500	224292
712	555191	223478
713	555906	222674
714	556604	221863
715	557360	221076
716	558179	220313
717	558946	219530
718	559676	218732
719	560384	217927
720	561132	217137
721	561860	216339
722	562556	215529
723	563273	214728
724	563983	213924
725	564672	213113
726	565403	212317
727	566111	211514
728	566898	210739
729	567607	209936
730	568336	209141
731	569058	208343
732	569779	207545
733	570510	206751
734	571232	205954
735	571937	205151
736	572700	204369
737	573414	203569
738	574188	202791
739	574892	201989
740	575597	201187
741	576320	200391
742	577017	199587
743	577738	198791
744	578474	198001
745	579173	197198
746	579941	196419
747	580707	195639
748	581410	194838
749	582101	194033
750	582865	193253
751	583705	192498
752	584598	191760
753	585524	191033
754	586278	190249
755	587026	189463
756	587932	188728
757	588788	187977
758	589524	187187
759	590314	186415
760	591113	185645
761	591922	184878
762	592732	184112
763	593545	183346
764	594487	182620
765	595274	181846
766	596066	181073
767	596820	180289
768	597565	179502
769	598358	178730
770	599271	177993
771	600066	177221
772	600887	176457
773	601623	175667
774	602433	174900
775	603225	174126
776	604052	173363
777	604897	172605
778	605734	171845
779	606479	171058
780	607227	170272
781	607990	169491
782	608728	168702
783	609504	167924
784	610223	167131
785	611044	166365
786	611856	165597
787	612623	164817
788	613375	164033
789	614162	163258
790	614924	162476
791	615695	161697
792	616472	160920
793	617283	160151
794	618090	159381
795	618920	158617
796	619714	157844
797	620541	157079
798	621335	156305
799	622133	155533
800	622909	154755
801	623683	153976
802	624451	153196
803	625227	152418
804	625985	151636
805	626797	150866
806	627560	150085
807	628350	149311
808	629146	148537
809	629964	147769
810	630721	146986
811	631503	146210
812	632260	145427
813	633000	144641
814	633785	143865
815	634557	143086
816	635334	142308
817	636063	141520
818	636847	140744
819	637588	139958
820	638375	139182
821	639187	138412
822	639956	137633
823	640710	136850
824	641448	136064
825	642222	135286
826	642993	134507
827	643750	133725
828	644528	132948
829	645298	132169
830	646075	131391
831	646826	130609
832	647592	129829
833	648368	129051
834	649148	128274
835	649957	127503
836	650727	126724
837	651531	125952
838	652311	125175
839	653306	124439
840	654056	123656
841	654805	122873
842	655570	122093
843	656319	121310
844	657066	120526
845	657887	119757
846	658652	118977
847	659469	118206
848	660230	117426
849	660983	116644
850	661810	115875
851	662558	115092
852	663362	114319
853	664123	113538
854	664905	112761
855	665661	111980
856	666451	111204
857	667207	110423
858	667990	109646
859	668739	108864
860	669514	108086
861	670306	107311
862	671065	106530
863	671865	105756
864	672618	104975
865	673370	104193
866	674134	103413
867	674915	102636
868	675667	101855
869	676475	101082
870	677229	100301
871	677986	99520
872	678738	98739
873	679514	97962
874	680268	97181
875	681050	96404
876	681809	95624
877	682579	94845
878	683374	94070
879	684149	93293
880	684946	92518
881	685718	91740
882	686469	90959
883	687239	90180
884	688007	89402
885	688777	88623
886	689521	87842
887	690318	87067
888	691107	86291
889	691852	85509
890	692593	84728
891	693338	83946
892	694157	83174
893	694931	82396
894	695659	81613
895	696405	80832
896	697187	80056
897	697968	79279
898	698724	78499
899	699482	77720
900	700270	76944
901	701036	76165
902	701781	75385
903	702511	74603
904	703270	73823
905	704019	73043
906	704773	72264
907	705565	71488
908	706371	70714
909	707164	69939
910	707922	69160
911	708696	68383
912	709508	67609
913	710268	66830
914	711041	66053
915	711801	65274
916	712581	64497
917	713352	63719
918	714128	62942
919	714890	62164
920	715650	61385
921	716454	60611
922	717231	59834
923	718074	59062
924	718907	58289
925	719727	57516
926	720597	56746
927	721517	55979
928	722348	55206
929	723212	54435
930	724002	53658
931	724881	52888
932	725753	52117
933	726492	51336
934	727266	50558
935	728024	49779
936	728790	49000
937	729549	48221
938	730329	47444
939	731076	46664
940	731877	45888
941	732610	45107
942	733356	44328
943	734130	43550
944	734919	42773
945	735674	41994
946	736435	41215
947	737200	40437
948	738003	39660
949	738778	38883
950	739546	38104
951	740314	37326
952	741090	36549
953	741827	35769
954	742592	34991
955	743352	34212
956	744125	33435
957	744889	32656
958	745654	31878
959	746444	31101
960	747213	30323
961	748020	29547
962	748802	28770
963	749565	27992
964	750358	27215
965	751146	26437
966	751937	25660
967	752704	24882
968	753501	24105
969	754293	23328
970	755076	22551
971	755848	21773
972	756592	20994
973	757346	20216
974	758102	19438
975	758880	18660
976	759626	17882
977	760384	17104
978	761129	16326
979	761947	15549
980	762715	14772
981	763456	13994
982	764209	13216
983	764976	12438
984	765740	11661
985	766488	10883
986	767274	10105
987	768049	9328
988	768795	8550
989	769569	7773
990	770332	6995
991	771089	6218
992	771866	5441
993	772672	4664
994	773428	3886
995	774215	3109
996	774958	2331
997	775716	1554
998	776479	777
999	777302	0
